StoreName,CityName,Street Address,Longitude,Latitude,province,cityE
衢州东方店,衢州市,"柯城区, 信安大道398号东方广场一层1-126商铺",118.87,28.95,Zhejiang,Quzhou
衢州衢江东方广场店,衢州市,"衢江区, 东方商厦, 诸暨第一百货",118.94,28.97,Zhejiang,Quzhou
诸暨一百店,诸暨市,"诸暨市暨阳路7号, 雄风百货",120.24,29.72,,
诸暨老雄风店,诸暨市,"艮塔路28号, 东阳市横店镇万盛南街8号,&8-1号",120.24,29.72,,
金华横店万盛街店,金华市,"浙江省金华市, 金东区傅村镇石狮塘村",120.32,29.16,Zhejiang,Jinhua
高速金华服务区北区店,金华市,"浙江省金华市, 宾虹路855号",119.88,29.25,Zhejiang,Jinhua
金华一百店,金华市,"婺城区, 新光太平洋百货一层1F-006商铺",119.65,29.08,Zhejiang,Jinhua
金华东阳太平洋店,金华市,"东阳市吴宁街道南街51号, 婺江东路188号",120.23,29.26,Zhejiang,Jinhua
金华金厦店,金华市,"婺城区, 金厦帝壹城购物中心",119.66,29.1,Zhejiang,Jinhua
义乌锦都店,金华市,"城中中路168号, 金东区傅村镇石狮塘村",120.07,29.3,Zhejiang,Jinhua
高速公路金华服务区南区店,金华市,"浙江省金华市, 义乌市宾王路218号",119.89,29.24,Zhejiang,Jinhua
金华义乌国际大厦店,金华市,"浙江省金华市, 国际大厦主楼一层1F-01商铺",120.09,29.31,Zhejiang,Jinhua
金华万达店,金华市,"李渔东路366号, 解放东路168号",119.68,29.09,Zhejiang,Jinhua
金华银泰店,金华市,"婺城区, 金华银泰天地一楼, 义乌市新科路9号1层1067号商铺",119.65,29.1,Zhejiang,Jinhua
金华义乌万达广场店,金华市,"浙江省金华市, 长江东路与东二环交口",120.04,29.28,Zhejiang,Jinhua
合肥宝业东城广场店,合肥市,"瑶海区, 宝业东城时代广场C栋一层, 临泉路与和县路交口",117.34,31.87,Anhui,Hefei
合肥瑶海万达广场店,合肥市,"瑶海区, 合肥瑶海万达广场一层1031号, 庐州大道与紫云路交叉口",117.35,31.88,Anhui,Hefei
合肥Idmall店,合肥市,"滨湖新区, 悦方购物中心一楼, 徽州大道5566号",117.3,31.74,Anhui,Hefei
合肥世纪金源购物广场店,合肥市,"包河区, 世纪金源购物中心一层, 淮河中路77号",117.29,31.74,Anhui,Hefei
合肥百盛逍遥广场店,合肥市,"庐阳区, 合肥百盛逍遥广场, 马鞍山路130号",117.29,31.86,Anhui,Hefei
合肥包河万达2店,合肥市,"包河区, 包河万达广场一楼1001号铺位, 全椒路与站前路交口信地步行街",117.3,31.86,Anhui,Hefei
合肥乐汇街店,合肥市,"瑶海区, A号商业楼地上一层的103和104商铺, 天鹅湖万达广场室内步行街",117.32,31.88,Anhui,Hefei
合肥天鹅湖万达广场店,合肥市,"政务区怀宁路与南二环(东北角东流路)交口, 地面一层1-02号铺位, 长江西路与肥西路交口",117.22,31.82,Anhui,Hefei
合肥之心城店,合肥市,"蜀山区, 望江西路218号",117.26,31.85,Anhui,Hefei
合肥百大港汇店,合肥市,"蜀山区, 港汇广场B区商业A栋一楼, 习友路与潜山路交叉口",117.23,31.83,Anhui,Hefei
合肥华润万象城店,合肥市,"政务区, 华润万象城购物中心一楼, 祁门路南侧",117.23,31.8,Anhui,Hefei
合肥新地中心店,合肥市,"政务区, 新地中心一层F101单元, 濉溪路278号",117.23,31.81,Anhui,Hefei
合肥财富广场店,合肥市,"庐阳区, 财富广场三期一楼101, 南二环778号",117.27,31.88,Anhui,Hefei
合肥华邦银泰城店,合肥市,"政务区, 华邦世贸中心零售商区地上一层157单元, 蒙城北路与濉溪路交口",117.23,31.82,Anhui,Hefei
合肥蒙城路店,合肥市,"庐阳区, 北京华联一楼, 庐州大道800号",117.28,31.88,Anhui,Hefei
合肥滨湖万达城店,合肥市,"滨湖新区, 合肥万达茂一层1036号",117.3,31.7,Anhui,Hefei
合肥1912店,合肥市,"黄山路与怀宁路交叉口, 马鞍山路",117.22,31.84,Anhui,Hefei
合肥包河万达广场店,合肥市,"包河区, 包河万达广场1F, 利民西路189号",117.3,31.86,Anhui,Hefei
芜湖银泰城店,芜湖市,"弋江区, 芜湖银泰城地上一层1-019号铺位, 中山南路189号",118.37,31.31,Anhui,Wuhu
芜湖金鹰新城市店,芜湖市,"弋江区,  芜湖金鹰新城市购物中心A103单元, 中和路与中山路步行街交叉口",118.37,31.32,Anhui,Wuhu
芜湖苏宁广场店,芜湖市,"镜湖区, 苏宁广场一楼, 中山北路77号",118.37,31.33,Anhui,Wuhu
芜湖侨鸿国际广场店,芜湖市,"镜湖区, 芜湖侨鸿国际广场1F, 东海大道4399号",118.37,31.34,Anhui,Wuhu
蚌埠万达店,蚌埠市,"蚌山区, 万达广场一层",117.36,32.92,Anhui,Bengbu
马鞍山八佰伴店,马鞍山,"花山区, 大华马鞍山国际广场2-1号, 湖东北路和湖南西路十字路口",118.51,31.68,,
马鞍山金鹰天地店,马鞍山,"花山区, 金鹰天地购物中心一楼, 太白大道与钟山路交叉口",118.51,31.69,,
马鞍山雨山万达店,马鞍山,"雨山区, 雨山万达广场一层1001号, 高崎机场T3航站楼",118.51,31.66,,
厦门高崎机场T3店,厦门市,"湖里区, 国内出发T3-W-2地块, 滨湖北二路60-80号",118.13,24.53,Fujian,Xiamen
厦门阿罗海店,厦门市,"海沧区, 大摩阿罗海城市广场一层B101，B102单元, 厦禾路278号一层和268号二层201室",118.03,24.48,Fujian,Xiamen
厦门厦禾路源通中心分店,厦门市,"思明区, 木浦路101、103号",118.08,24.46,Fujian,Xiamen
厦门恒安国际中心店,厦门市,"湖里区, 厦门恒安国际广场地上一层的03-04单元, ""思明南路171号之31B1055b 铺位 """,118.19,24.53,Fujian,Xiamen
厦门中华城分店,厦门市,"思明区, 嘉禾路468号",118.08,24.45,Fujian,Xiamen
厦门SM城市广场分店,厦门市,"思明区, SM城市广场首层156,157号, 梧侣路1709号",118.13,24.5,Fujian,Xiamen
厦门梧侣路分店,厦门市,"同安区, 新景舜弘广场第一层1032单元, 仙岳路4666号",118.14,24.69,Fujian,Xiamen
厦门湖里万达店,厦门市,"湖里区, 厦门湖里万达广场2F邮编：361009, 日圆里1号",118.18,24.5,Fujian,Xiamen
厦门湾悦城店,厦门市,"湖里区, 厦门湾悦城2号楼地上二层的L2-019单元",118.16,24.52,Fujian,Xiamen
厦门SM新生活广场店,厦门市,"嘉禾路399号SM新生活广场, 厦禾路899号",118.13,24.5,Fujian,Xiamen
厦门罗宾森店,厦门市,"思明区, 罗宾森广场一层L1-09，二层L2-08，S2-10, 环岛东路1701号建发JFC品尚中心",118.11,24.47,Fujian,Xiamen
厦门JFC品尚中心店,厦门市,"思明区, 第1层的A-L1-07单元, 演武西路182号",118.19,24.47,Fujian,Xiamen
厦门演武路分店,厦门市,"思明区, 厦门世茂海峡大厦第一层的 101 单元, 湖滨南路76号百脑汇电子科技大厦第一层",118.09,24.43,Fujian,Xiamen
厦门百脑汇分店,厦门市,"思明区, 的1Y04 单元和第二层的2Y04 单元, 沧林东路 282 号",118.09,24.47,Fujian,Xiamen
厦门海沧天虹店,厦门市,"海沧区, 海沧天虹百货商场一层的 1033-1036 号单元, 吕岭路1068号东百蔡塘广场",118.05,24.49,Fujian,Xiamen
厦门吕岭路店,厦门市,"湖里区, A-29 号店铺, 巴黎春天百货第二层的2S2 单元1 号铺位",118.16,24.49,Fujian,Xiamen
厦门嘉禾巴黎春天分店,厦门市,"思明区武汉大厦, 嘉禾路261-265 号",118.12,24.49,Fujian,Xiamen
厦门磐基中心店,厦门市,"莲岳路1号磐基中心, 厦门市软件园二期观日路54号",118.12,24.48,Fujian,Xiamen
厦门软件园分店,厦门市,"湖里区, 地上第1层的107单元, 中山路76-132号",118.19,24.48,Fujian,Xiamen
厦门巴黎春天百货店,厦门市,"思明区, 巴黎春天百货二层228,229,230,245单元, 银江路137 号",118.08,24.45,Fujian,Xiamen
厦门集美万达分店,厦门市,"集美区, 集美万达广场, 祥福五里24 号136，137",118.09,24.57,Fujian,Xiamen
厦门翔安汇景广场分店,厦门市,"翔安区, 138，139，140，141室, 厦门市湖里区金湖路 101 号",118.25,24.62,Fujian,Xiamen
厦门金湖路分店,厦门市,"湖里区, 杏林街道宁海一里66号金域华府10号",118.16,24.51,Fujian,Xiamen
厦门集美万科里店,厦门市,"集美区, 楼地上一层L101,L102单元, 莲前东路288号",118.06,24.57,Fujian,Xiamen
厦门瑞景商业广场店,厦门市,"思明区, 瑞景商业广场1F, 体育路88号",118.16,24.48,Fujian,Xiamen
厦门体育路分店,厦门市,"思明区, 第一层B单元, 福建省厦门市思明区厦禾路 983 号102 单元",118.11,24.49,Fujian,Xiamen
厦门双涵分店,厦门市,"思明区, 同安区大同街道同新路 14 号",118.12,24.47,Fujian,Xiamen
厦门同安钟楼一号店,厦门市,"同安区, 钟楼壹号第 1 层的04、05、06 单元",118.15,24.73,Fujian,Xiamen
厦门筼筜路店,厦门市,"湖滨北建业路马可波罗东方大酒店, 二层M210B、三层M301B",118.09,24.47,Fujian,Xiamen
厦门鹭江道店,厦门市,"鹭江道新领荟广场1层M101单元，, 及四层M401A单元, 厦禾路882-888号",118.08,24.45,Fujian,Xiamen
厦门世贸商城店,厦门市,"思明区, 世界贸易中心B栋一层, 闽东中路32号联信财富广场",118.11,24.47,Fujian,Xiamen
宁德闽东中路店,宁德市,"东侨经济开发区, A区1号楼地上一层, 闽东中路2号",119.55,26.66,Fujian,Ningde
宁德宝信城市广场店,宁德市,"蕉城区, 宝信城市广场25幢L1层101单元, 狮城国际广场",119.54,26.65,Fujian,Ningde
泉州石狮九二路分店,泉州市,"九二路北侧塔前村段, 1F-L1-52/53/55/56单元, 世纪大道与长兴路交汇处",118.62,24.74,Fujian,Quanzhou
泉州晋江宝龙分店,泉州市,"晋江, 宝龙城市广场第一层的018单元, 中山路北门街A1幢",118.57,24.8,Fujian,Quanzhou
泉州中山公园店,泉州市,"鲤城区, A17-A19、A217-A219单元, 宝岛中路339号",118.59,24.92,Fujian,Quanzhou
泉州石狮泰禾广场店,泉州市,"石狮市, 石狮泰禾广场地上一层L136铺位, 东海大街中段南侧",118.65,24.74,Fujian,Quanzhou
泉州东海大街店,泉州市,"丰泽区, 新华都东海湾生活广场地上一层L107铺位, 宝洲路 689 号",118.65,24.87,Fujian,Quanzhou
泉州浦西万达广场店,泉州市,"丰泽区, 泉州浦西万达广场第一层1－35 号铺, 阳光路青莲南区2号1幢",118.6,24.88,Fujian,Quanzhou
晋江马哥孛罗分店,泉州市,"晋江市青阳街道阳光社区, SM Mall地上一层",118.59,24.81,Fujian,Quanzhou
晋江Smmall分店,泉州市,"晋江市福埔开发区, 1121A-1121 单元, 八七路814号",118.57,24.78,Fujian,Quanzhou
泉州石狮德辉广场店,泉州市,"石狮市, 石狮德辉广场第一层的1-006铺位, 泉州浦西万达广场商业综合楼4 号建筑",118.65,24.73,Fujian,Quanzhou
泉州万达金街分店,泉州市,"丰泽区, (室外步行街)5幢第一层的北侧A单元, 晋江万达广场二层237号铺（地面入口处）",118.6,24.88,Fujian,Quanzhou
泉州晋江万达广场店,泉州市,"晋江市世纪大道888号, 中骏世界城Shopping Mall",118.57,24.82,Fujian,Quanzhou
泉州中骏世界城分店,泉州市,"丰泽区, 地上第一层的 M1-1 单元, 刺桐路南路西侧",118.66,24.92,Fujian,Quanzhou
泉州电信大楼分店,泉州市,"丰泽区, 东海电信综合楼地上一层, 南昌中路49号",118.6,24.89,Fujian,Quanzhou
漳州凯德广场店,漳州市,"芗城区, 凯德广场一楼01-32/33/34C商铺, 八一七路760号",117.67,24.51,Fujian,Zhangzhou
福州群升东百分店,福州市,"台江区, 群升国际二期E地块2号楼第一层的1102单元, 上海街道西环中路691号",119.3,26.06,Fujian,Fuzhou
福州万象商业广场分店,福州市,"台江区, 航城街道广场路 39 号",119.29,26.06,Fujian,Fuzhou
福州长乐长山湖分店,福州市,"长乐市, ""长山湖购物广场第一层的 1-17 单元 "", 乌山路",119.5,25.96,Fujian,Fuzhou
福州乌山店,福州市,"鼓楼区, 乌山南入口广场东侧店面, 坂中路6号",119.3,26.08,Fujian,Fuzhou
福州泰禾广场分店,福州市,"晋安区, 泰禾城市广场地上第一层的 L-110 单元, 瀛洲街道台江路 95 号",119.32,26.13,Fujian,Fuzhou
福州元洪东百分店,福州市,"台江区, 元洪城商场地下一层的 04 单元, 峰镇竹屿路 6 号",119.32,26.05,Fujian,Fuzhou
福州东二环泰禾广场店,福州市,"晋安区, 东二环泰禾广场17号楼地下一层, 宁化街道工业路193号",119.34,26.09,Fujian,Fuzhou
福州宝龙广场店,福州市,"台江区, 福州宝龙城市广场（一期）地面一层, 长乐国际机场候机楼内",119.29,26.06,Fujian,Fuzhou
福州长乐机场分店,福州市,"福州市, ""国内隔离区三楼文化长廊N3-2 地块, 五一北路157号",119.67,25.93,Fujian,Fuzhou
福州正祥中心店,福州市,"鼓楼区, 正祥商务中心地上一层N103单元, 音西清昌大道105号",119.31,26.08,Fujian,Fuzhou
福州福清万达广场分店,福州市,"福州市, 福清万达广场地面一层1001号铺位, 鳌江路8号",119.35,25.72,Fujian,Fuzhou
福州万达广场店,福州市,"台江区, 金融街万达广场, 上街镇新保路22号福州正荣财富中心",119.34,26.05,Fujian,Fuzhou
闽候正荣财富广场店,福州市,"闽侯县, A1地块1#楼地上一层的1030单元, 仓山/万达广场室内步行街1-55号商铺",119.22,26.02,Fujian,Fuzhou
福州仓山万达店,福州市,"浦上大道, 浦上大道与闽江大道交汇处",119.28,26.04,Fujian,Fuzhou
福州红星国际广场店,福州市,"仓山区, 红星国际广场地上一层的F1012单元, 五四路126号",119.28,26.04,Fujian,Fuzhou
福州恒力城分店,福州市,"鼓楼区, 恒力城王府井百货第一层, 岳峰镇竹屿路6号",119.31,26.09,Fujian,Fuzhou
福州东二环泰禾广场二店,福州市,"晋安区, 东二环泰禾广场中心地上三层L320-2, 马江园区罗星路西北侧",119.34,26.09,Fujian,Fuzhou
福州马尾中环广场店,福州市,"马尾区, 中环广场地上一层C01号商铺, 国宾大道268号永嘉天地",119.47,25.99,Fujian,Fuzhou
福州闽侯永嘉天地店,福州市,"闽侯县, 16#楼地上一层1001单元, 晋安区晋连路18号",119.2,26.07,Fujian,Fuzhou
福州世欧广场分店,福州市,"福州市, 福州世欧广场地上一层的A3-1-32 和A3-1-33 单元, 工业路233号",119.33,26.07,Fujian,Fuzhou
福州苏宁广场分店,福州市,"台江区, 苏宁广场地上第一层的110室, 南后街101号",119.29,26.06,Fujian,Fuzhou
福州三坊七巷店,福州市,"鼓楼区, 苍霞路 13 号",119.3,26.08,Fujian,Fuzhou
福州青年会分店,福州市,"台江区, 第一层的 101 单元, 荔华东大道8 号",119.31,26.05,Fujian,Fuzhou
莆田万达广场分店,莆田市,"城厢区, 莆田万达广场地上一层 A177、A178 号铺位, 荔园路与天妃路交叉路口西南侧",119.0,25.42,Fujian,Putian
莆田正荣财富中心店,莆田市,"荔城区, 正荣财富中心A1座地上一层1018单元, 镇海街道北大北街80号",119.03,25.42,Fujian,Putian
莆田金鼎广场分店,莆田市,"荔城区, 金鼎广场一层的L140-L142单元, 曹溪镇双龙路1号",119.02,25.43,Fujian,Putian
龙岩万达广场分店,龙岩市,"龙岩市新罗区, ""万达广场地面一层1001号铺位, 龙岩大道388号",117.02,25.06,Fujian,Longyan
龙岩万宝广场店,龙岩市,"龙岩市新罗区, 万宝广场第一层的1026铺, 长虹大道与长江大道交汇处西北角",117.02,25.08,Fujian,Longyan
九江九方购物中心店,九江市,"经济技术开发区, 九方购物中心1F, 京九路9号",115.98,29.69,Jiangxi,Jiujiang
九江联盛快乐城,九江市,"经济技术开发区, 联盛快乐城1F, 南龙蟠路666号",115.97,29.7,Jiangxi,Jiujiang
南昌万达文化旅游城店,南昌市,"红谷滩新区, 万达茂一层, 阳明东路66号",115.8,28.58,Jiangxi,Nanchang
南昌央央春天店,南昌市,"东湖区, 央央春天投资大厦1层, 金沙大道2133号",115.9,28.69,Jiangxi,Nanchang
南昌新力愉景湾店,南昌市,"象湖新城, 新力都荟1层, 红谷中大道998号",115.89,28.58,Jiangxi,Nanchang
南昌红谷滩百盛店,南昌市,"红谷滩新区, 红谷滩百盛1F-A8, 红谷中大道1706号",115.85,28.68,Jiangxi,Nanchang
南昌世茂广场店,南昌市,"红谷滩新区, 南昌世茂广场一层119号, 会展路999号",115.87,28.69,Jiangxi,Nanchang
南昌红谷滩万达店,南昌市,"红谷滩区, 中山路318号",115.85,28.69,Jiangxi,Nanchang
南昌中山天虹店,南昌市,"西湖区, 天虹商场1层, 红谷中大道和绿茵路交汇处",115.89,28.68,Jiangxi,Nanchang
南昌红谷滩天虹店,南昌市,"红谷滩新区, 联发广场一层1003单元, 北京东路418号",115.86,28.69,Jiangxi,Nanchang
南昌恒茂梦时代广场店,南昌市,"青山湖区, 恒茂梦时代广场店一层, 中山路1号",115.94,28.67,Jiangxi,Nanchang
南昌百货大楼店,南昌市,"东湖区, 广场南路205号",115.9,28.68,Jiangxi,Nanchang
南昌恒茂国际华城店,南昌市,"西湖区, 恒茂国际华城19栋一层, 北一路730号",115.91,28.67,Jiangxi,Nanchang
东营万达咖啡店,东营市,"东营区, 万达广场一楼, 解放路183号",118.54,37.46,Shandong,Dongying
临沂九州咖啡店,临沂市,"兰山区, 九州商业大厦一层, 沂蒙北路87号",118.33,35.07,Shandong,Linyi
临沂颐高上海街咖啡店,临沂市,"兰山区, 颐高上海街一层, 解放路和通达路交汇处",118.34,35.11,Shandong,Linyi
临沂和谐广场咖啡店,临沂市,"兰山区, 和谐广场一层, 新威路17号",118.33,35.06,Shandong,Linyi
威海威高广场咖啡店,威海市,"环翠区, 威高广场迪尚大厦一层C4-XP-101单元, 世昌大道1号",122.12,37.5,Shandong,Weihai
威海银座咖啡店,威海市,"环翠区, （银座商城）零售商区的地上一层, 华夏路18号",122.13,37.5,Shandong,Weihai
威海永旺购物中心店,威海市,"威海市, 永旺购物中心1层T145单元, 东风东路1899号",122.15,37.43,Shandong,Weihai
德州澳德乐广场店,德州市,"经济开发区, 澳德乐时代广场一层F1101, 湖滨南大道669号",116.37,37.43,Shandong,Dezhou
德州万达广场店,德州市,"德城区, 万达广场一楼, 烟台路176号",116.31,37.43,Shandong,Dezhou
日照万象汇店,日照市,"东港区, 华润万象汇地上1层L-101, 泰山大街566号",119.53,35.42,Shandong,Rizhao
泰安万达咖啡店,泰安市,"泰山区, 经十路19288号",117.09,36.18,Shandong,Taian
济南玉函路咖啡店,济南市,"历下区, 鲁商泉城中心城市广场c地块B楼地上一层, 共青团路25号",117.01,36.65,Shandong,Jinan
济南绿地中心店,济南市,"市中区, 绿地中心一号楼一层, 济南银座商城二层",117.01,36.66,Shandong,Jinan
济南银座店,济南市,泺源大街66号,117.03,36.66,Shandong,Jinan
济南万达店,济南市,"市中区市中区经四路5号魏家庄万达广场一层, 泉城路188号",117.0,36.66,Shandong,Jinan
济南恒隆二店,济南市,"历下区, 济南恒隆广场东翼一层, 工业南路44号",117.02,36.66,Shandong,Jinan
